200215 134232.507|CONFIG|Thread-4|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/logs directory.
200215 151458.368|INFO|Thread-450|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 25 BEING_JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913; runFiles=["MainFile":"Brianna.java","OtherFiles":[]]
200215 151458.368|INFO|Thread-450|runChanged|Reply from server: Run Status=CHANGED; run=Run 25 BEING_JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913;  runFiles=["MainFile":"Brianna.java","OtherFiles":[]]
200215 151458.368|INFO|Thread-450|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 25 BEING_JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913; runFiles=["MainFile":"Brianna.java","OtherFiles":[]]
200215 151458.369|INFO|Thread-450|runChanged|Reply from server: Run Status=CHANGED; run=Run 25 BEING_JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913;  runFiles=["MainFile":"Brianna.java","OtherFiles":[]]
200215 151458.383|INFO|Thread-451|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #325 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151458.383|INFO|Thread-451|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #325, o#325 ) recieveObject
200215 151458.383|INFO|Thread-451|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151458.384|INFO|Thread-451|dumpPacket|    To: JUDGE1 @ site 1
200215 151458.384|INFO|Thread-451|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151458.384|INFO|Thread-451|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 25 BEING_JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151458.384|INFO|Thread-451|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #325 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151458.384|INFO|Thread-451|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #325, o#325 ) handlePacket
200215 151458.384|INFO|Thread-451|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151458.384|INFO|Thread-451|dumpPacket|    To: JUDGE1 @ site 1
200215 151458.384|INFO|Thread-451|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151458.384|INFO|Thread-451|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 25 BEING_JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151458.384|INFO|Thread-451|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #325 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151458.398|INFO|Thread-451|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #325 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151458.402|INFO|Thread-450|setRunAndFiles|Fetched run Run 25 BEING_JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913 to edit
200215 151458.403|INFO|Thread-450|info|handlePacket end Packet[RUN_CHECKOUT] #324 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151458.403|INFO|Thread-450|info| receiveObject(S) end   got Packet[RUN_CHECKOUT] #324 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151458.895|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_JUDGEMENT] #69 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151458.895|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_JUDGEMENT] #69 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151458.916|INFO|Thread-453|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #327 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 151458.916|INFO|Thread-453|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #327, o#327 ) recieveObject
200215 151458.916|INFO|Thread-453|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151458.916|INFO|Thread-453|dumpPacket|    To: SERVER0 @ site 0
200215 151458.916|INFO|Thread-453|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151458.916|INFO|Thread-453|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 25 JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151458.916|INFO|Thread-453|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #327 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 151458.916|INFO|Thread-453|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #327, o#327 ) handlePacket
200215 151458.916|INFO|Thread-453|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151458.916|INFO|Thread-453|dumpPacket|    To: SERVER0 @ site 0
200215 151458.917|INFO|Thread-453|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151458.917|INFO|Thread-453|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 25 JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151458.917|INFO|Thread-453|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 25 JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913; runFiles=null
200215 151458.917|INFO|Thread-453|runChanged|Event not for me: sent to null but my ID is JUDGE1 @ site 1
200215 151458.917|INFO|Thread-453|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 25 JUDGED 14 min 881590ms from TEAM6 @ site 1 id Run--8033291090552194027 problem Brianna--7577449560812566265 lang Java-7638789713309008913; runFiles=null
200215 151458.917|INFO|Thread-453|runChanged|Event not for me: sent to null but my ID is JUDGE1 @ site 1
200215 151458.917|INFO|Thread-453|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #327 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 151459.561|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_REQUEST] #70 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151459.562|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_REQUEST] #70 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151459.593|INFO|Thread-455|info| receiveObject(S) start got Packet[RUN_CHECKOUT] #328 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151459.593|INFO|Thread-455|dumpPacket|Packet RUN_CHECKOUT (Seq #328, o#328 ) recieveObject
200215 151459.594|INFO|Thread-455|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151459.594|INFO|Thread-455|dumpPacket|    To: JUDGE1 @ site 1
200215 151459.594|INFO|Thread-455|dumpPacket|   key: RUN_RESULTS_FILE is: [Ledu.csus.ecs.pc2.core.model.RunResultFiles; [Ledu.csus.ecs.pc2.core.model.RunResultFiles;@74f3dfb8
200215 151459.594|INFO|Thread-455|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151459.594|INFO|Thread-455|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles ["MainFile":"Brianna.java","OtherFiles":[]]
200215 151459.594|INFO|Thread-455|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151459.595|INFO|Thread-455|info|handlePacket start Packet[RUN_CHECKOUT] #328 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151459.595|INFO|Thread-455|dumpPacket|Packet RUN_CHECKOUT (Seq #328, o#328 ) handlePacket
200215 151459.595|INFO|Thread-455|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151459.595|INFO|Thread-455|dumpPacket|    To: JUDGE1 @ site 1
200215 151459.595|INFO|Thread-455|dumpPacket|   key: RUN_RESULTS_FILE is: [Ledu.csus.ecs.pc2.core.model.RunResultFiles; [Ledu.csus.ecs.pc2.core.model.RunResultFiles;@74f3dfb8
200215 151459.595|INFO|Thread-455|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151459.595|INFO|Thread-455|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles ["MainFile":"Brianna.java","OtherFiles":[]]
200215 151459.595|INFO|Thread-455|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151459.595|INFO|Thread-455|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913; runFiles=["MainFile":"Brianna.java","OtherFiles":[]]
200215 151459.595|INFO|Thread-455|runChanged|Reply from server: Run Status=CHANGED; run=Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913;  runFiles=["MainFile":"Brianna.java","OtherFiles":[]]
200215 151459.595|INFO|Thread-455|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913; runFiles=["MainFile":"Brianna.java","OtherFiles":[]]
200215 151459.595|INFO|Thread-455|runChanged|Reply from server: Run Status=CHANGED; run=Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913;  runFiles=["MainFile":"Brianna.java","OtherFiles":[]]
200215 151459.596|INFO|Thread-456|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #329 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151459.596|INFO|Thread-456|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #329, o#329 ) recieveObject
200215 151459.596|INFO|Thread-456|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151459.596|INFO|Thread-456|dumpPacket|    To: JUDGE1 @ site 1
200215 151459.596|INFO|Thread-456|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151459.596|INFO|Thread-456|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151459.596|INFO|Thread-456|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #329 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151459.597|INFO|Thread-456|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #329, o#329 ) handlePacket
200215 151459.597|INFO|Thread-456|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151459.597|INFO|Thread-456|dumpPacket|    To: JUDGE1 @ site 1
200215 151459.597|INFO|Thread-456|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151459.597|INFO|Thread-456|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151459.597|INFO|Thread-456|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #329 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151459.597|INFO|Thread-456|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #329 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151459.623|INFO|Thread-455|setRunAndFiles|Fetched run Run 24 BEING_JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913 to edit
200215 151459.623|INFO|Thread-455|info|handlePacket end Packet[RUN_CHECKOUT] #328 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151459.623|INFO|Thread-455|info| receiveObject(S) end   got Packet[RUN_CHECKOUT] #328 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151500.165|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_JUDGEMENT] #71 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151500.165|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_JUDGEMENT] #71 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151500.183|INFO|Thread-458|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #331 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 151500.183|INFO|Thread-458|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #331, o#331 ) recieveObject
200215 151500.183|INFO|Thread-458|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151500.183|INFO|Thread-458|dumpPacket|    To: SERVER0 @ site 0
200215 151500.183|INFO|Thread-458|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151500.183|INFO|Thread-458|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 24 JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151500.183|INFO|Thread-458|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #331 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 151500.183|INFO|Thread-458|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #331, o#331 ) handlePacket
200215 151500.184|INFO|Thread-458|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151500.184|INFO|Thread-458|dumpPacket|    To: SERVER0 @ site 0
200215 151500.184|INFO|Thread-458|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151500.184|INFO|Thread-458|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 24 JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913
200215 151500.184|INFO|Thread-458|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 24 JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913; runFiles=null
200215 151500.184|INFO|Thread-458|runChanged|Event not for me: sent to null but my ID is JUDGE1 @ site 1
200215 151500.184|INFO|Thread-458|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 24 JUDGED 14 min 881584ms from TEAM3 @ site 1 id Run-6379635200621787178 problem Brianna--7577449560812566265 lang Java-7638789713309008913; runFiles=null
200215 151500.184|INFO|Thread-458|runChanged|Event not for me: sent to null but my ID is JUDGE1 @ site 1
200215 151500.184|INFO|Thread-458|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #331 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 151500.952|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_REQUEST] #72 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151500.952|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_REQUEST] #72 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151500.976|INFO|Thread-460|info| receiveObject(S) start got Packet[RUN_CHECKOUT] #332 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151500.976|INFO|Thread-460|dumpPacket|Packet RUN_CHECKOUT (Seq #332, o#332 ) recieveObject
200215 151500.977|INFO|Thread-460|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151500.977|INFO|Thread-460|dumpPacket|    To: JUDGE1 @ site 1
200215 151500.977|INFO|Thread-460|dumpPacket|   key: RUN_RESULTS_FILE is: [Ledu.csus.ecs.pc2.core.model.RunResultFiles; [Ledu.csus.ecs.pc2.core.model.RunResultFiles;@7fd0ddb4
200215 151500.977|INFO|Thread-460|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151500.977|INFO|Thread-460|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles ["MainFile":"Guoliang.java","OtherFiles":[]]
200215 151500.977|INFO|Thread-460|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 151500.977|INFO|Thread-460|info|handlePacket start Packet[RUN_CHECKOUT] #332 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151500.977|INFO|Thread-460|dumpPacket|Packet RUN_CHECKOUT (Seq #332, o#332 ) handlePacket
200215 151500.977|INFO|Thread-460|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151500.977|INFO|Thread-460|dumpPacket|    To: JUDGE1 @ site 1
200215 151500.977|INFO|Thread-460|dumpPacket|   key: RUN_RESULTS_FILE is: [Ledu.csus.ecs.pc2.core.model.RunResultFiles; [Ledu.csus.ecs.pc2.core.model.RunResultFiles;@7fd0ddb4
200215 151500.977|INFO|Thread-460|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151500.978|INFO|Thread-460|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles ["MainFile":"Guoliang.java","OtherFiles":[]]
200215 151500.978|INFO|Thread-460|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 151500.978|INFO|Thread-460|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913; runFiles=["MainFile":"Guoliang.java","OtherFiles":[]]
200215 151500.978|INFO|Thread-460|runChanged|Reply from server: Run Status=CHANGED; run=Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913;  runFiles=["MainFile":"Guoliang.java","OtherFiles":[]]
200215 151500.978|INFO|Thread-460|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913; runFiles=["MainFile":"Guoliang.java","OtherFiles":[]]
200215 151500.978|INFO|Thread-460|runChanged|Reply from server: Run Status=CHANGED; run=Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913;  runFiles=["MainFile":"Guoliang.java","OtherFiles":[]]
200215 151500.983|INFO|Thread-461|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #333 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151500.983|INFO|Thread-461|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #333, o#333 ) recieveObject
200215 151500.983|INFO|Thread-461|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151500.983|INFO|Thread-461|dumpPacket|    To: JUDGE1 @ site 1
200215 151500.983|INFO|Thread-461|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151500.984|INFO|Thread-461|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 151500.984|INFO|Thread-461|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #333 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151500.984|INFO|Thread-461|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #333, o#333 ) handlePacket
200215 151500.984|INFO|Thread-461|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151500.984|INFO|Thread-461|dumpPacket|    To: JUDGE1 @ site 1
200215 151500.984|INFO|Thread-461|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151500.984|INFO|Thread-461|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 151500.984|INFO|Thread-461|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #333 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151500.984|INFO|Thread-461|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #333 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151501.014|INFO|Thread-460|setRunAndFiles|Fetched run Run 26 BEING_JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913 to edit
200215 151501.014|INFO|Thread-460|info|handlePacket end Packet[RUN_CHECKOUT] #332 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151501.015|INFO|Thread-460|info| receiveObject(S) end   got Packet[RUN_CHECKOUT] #332 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 151501.619|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_JUDGEMENT] #73 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151501.619|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_JUDGEMENT] #73 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 151501.645|INFO|Thread-463|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #335 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 151501.645|INFO|Thread-463|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #335, o#335 ) recieveObject
200215 151501.645|INFO|Thread-463|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151501.645|INFO|Thread-463|dumpPacket|    To: SERVER0 @ site 0
200215 151501.645|INFO|Thread-463|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151501.645|INFO|Thread-463|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 26 JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 151501.645|INFO|Thread-463|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #335 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 151501.645|INFO|Thread-463|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #335, o#335 ) handlePacket
200215 151501.645|INFO|Thread-463|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 151501.645|INFO|Thread-463|dumpPacket|    To: SERVER0 @ site 0
200215 151501.645|INFO|Thread-463|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 151501.646|INFO|Thread-463|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 26 JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 151501.646|INFO|Thread-463|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 26 JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913; runFiles=null
200215 151501.646|INFO|Thread-463|runChanged|Event not for me: sent to null but my ID is JUDGE1 @ site 1
200215 151501.646|INFO|Thread-463|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 26 JUDGED 14 min 882877ms from TEAM10 @ site 1 id Run-4891327732039698759 problem Guoliang-6834039785409387591 lang Java-7638789713309008913; runFiles=null
